Cod_Alu;Facultad;Escuela;Periodo;Ciclo;Sexo;Edad;Modalidad Academica
ALU_15217;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;19;Pregrado
ALU_15219;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;18;Pregrado
ALU_15221;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;28;Pregrado
ALU_16559;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;20;Pregrado
ALU_16676;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;20;Pregrado
ALU_16802;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;19;Pregrado
ALU_15225;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;20;Pregrado
ALU_15227;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;18;Pregrado
ALU_16557;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;19;Pregrado
ALU_15187;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;20;Pregrado
ALU_15189;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;F;18;Pregrado
ALU_15191;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;19;Pregrado
ALU_15193;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;22;Pregrado
ALU_15195;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;20;Pregrado
ALU_15196;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;28;Pregrado
ALU_15197;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;19;Pregrado
ALU_15199;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;18;Pregrado
ALU_16675;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;21;Pregrado
ALU_15201;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;20;Pregrado
ALU_15202;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;F;22;Pregrado
ALU_15205;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;18;Pregrado
ALU_15207;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;22;Pregrado
ALU_16428;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;21;Pregrado
ALU_15209;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;23;Pregrado
ALU_15210;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;21;Pregrado
ALU_15211;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;19;Pregrado
ALU_15213;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;20;Pregrado
ALU_15214;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;F;20;Pregrado
ALU_15216;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;19;Pregrado
ALU_15218;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;20;Pregrado
ALU_15220;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;18;Pregrado
ALU_15222;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;19;Pregrado
ALU_15223;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;F;18;Pregrado
ALU_15224;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;17;Pregrado
ALU_15226;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA INFORMATICA;2026-A;1;M;18;Pregrado
ALU_03839;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;24;Pregrado
ALU_12527;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_04477;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;21;Pregrado
ALU_10971;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_06140;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_10591;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_09205;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;19;Pregrado
ALU_09206;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_12541;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;20;Pregrado
ALU_06139;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_02235;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;22;Pregrado
ALU_06110;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;28;Pregrado
ALU_09167;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;29;Pregrado
ALU_02232;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;24;Pregrado
ALU_12558;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_07438;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;24;Pregrado
ALU_12562;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;29;Pregrado
ALU_10973;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_03823;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;22;Pregrado
ALU_03826;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;24;Pregrado
ALU_03818;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;25;Pregrado
ALU_06128;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_11099;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_09173;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_12542;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;22;Pregrado
ALU_03820;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;23;Pregrado
ALU_02230;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_06117;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_09171;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_01543;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;24;Pregrado
ALU_03827;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_06141;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;F;20;Pregrado
ALU_12548;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;20;Pregrado
ALU_09181;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_09183;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;19;Pregrado
ALU_01313;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;F;23;Pregrado
ALU_12531;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_10478;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_06113;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_07217;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;28;Pregrado
ALU_06119;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_03828;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;25;Pregrado
ALU_06146;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_06112;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_06137;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_10577;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_09191;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_03838;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;F;25;Pregrado
ALU_09172;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;F;20;Pregrado
ALU_12535;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;18;Pregrado
ALU_06125;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_06121;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_06133;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_07486;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_07466;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;20;Pregrado
ALU_01603;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;6;M;26;Pregrado
ALU_12561;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;22;Pregrado
ALU_12530;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;20;Pregrado
ALU_12545;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;22;Pregrado
ALU_06138;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_12546;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_12557;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_09182;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;59;Pregrado
ALU_06114;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;20;Pregrado
ALU_12554;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_12532;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;20;Pregrado
ALU_01308;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;6;M;24;Pregrado
ALU_12526;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_02236;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;36;Pregrado
ALU_03846;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;25;Pregrado
ALU_06134;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;24;Pregrado
ALU_10860;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_03822;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;23;Pregrado
ALU_06105;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_09168;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;22;Pregrado
ALU_04478;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;21;Pregrado
ALU_03836;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;28;Pregrado
ALU_12523;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_06107;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;20;Pregrado
ALU_12559;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_09207;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;26;Pregrado
ALU_07218;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_12528;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;19;Pregrado
ALU_06131;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_01312;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;25;Pregrado
ALU_06123;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;25;Pregrado
ALU_06120;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;20;Pregrado
ALU_03835;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;28;Pregrado
ALU_00329;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;F;28;Pregrado
ALU_06108;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;23;Pregrado
ALU_12534;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_11101;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_06129;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;20;Pregrado
ALU_10858;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_09190;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_12556;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;20;Pregrado
ALU_06144;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_09186;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;22;Pregrado
ALU_01605;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;6;M;26;Pregrado
ALU_01314;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;6;M;26;Pregrado
ALU_07452;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;23;Pregrado
ALU_00352;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;28;Pregrado
ALU_12524;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_11100;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_12540;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;18;Pregrado
ALU_09202;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;20;Pregrado
ALU_07219;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_03831;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_12551;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;18;Pregrado
ALU_01315;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;24;Pregrado
ALU_02227;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;22;Pregrado
ALU_09198;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_12539;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;18;Pregrado
ALU_00168;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;6;M;30;Pregrado
ALU_12560;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;23;Pregrado
ALU_03816;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;30;Pregrado
ALU_12543;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;20;Pregrado
ALU_03833;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_07370;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_03845;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;F;27;Pregrado
ALU_10278;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_03812;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;26;Pregrado
ALU_12525;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;20;Pregrado
ALU_03819;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;25;Pregrado
ALU_09203;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_06136;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_09201;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_09184;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_09199;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;22;Pregrado
ALU_09187;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_06124;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;23;Pregrado
ALU_06130;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;22;Pregrado
ALU_06127;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_06143;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;22;Pregrado
ALU_09178;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_09170;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_12553;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_10637;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;22;Pregrado
ALU_09192;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;22;Pregrado
ALU_10720;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_12533;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;23;Pregrado
ALU_10384;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_09180;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_09194;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;19;Pregrado
ALU_09200;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;20;Pregrado
ALU_09179;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_12529;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;21;Pregrado
ALU_10715;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;22;Pregrado
ALU_06132;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
ALU_06115;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;F;24;Pregrado
ALU_06104;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;23;Pregrado
ALU_03829;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;24;Pregrado
ALU_12555;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;22;Pregrado
ALU_02237;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;22;Pregrado
ALU_03841;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;24;Pregrado
ALU_02231;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;23;Pregrado
ALU_12536;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;20;Pregrado
ALU_12544;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;19;Pregrado
ALU_12547;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;20;Pregrado
ALU_12522;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;F;22;Pregrado
ALU_09175;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_10859;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;25;Pregrado
ALU_09196;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_03817;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;F;23;Pregrado
ALU_04481;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;21;Pregrado
ALU_03840;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;26;Pregrado
ALU_12550;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;2;M;19;Pregrado
ALU_02228;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;F;24;Pregrado
ALU_03832;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;29;Pregrado
ALU_01317;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;25;Pregrado
ALU_06109;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_01311;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;24;Pregrado
ALU_03844;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;F;34;Pregrado
ALU_09176;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;22;Pregrado
ALU_06106;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;20;Pregrado
ALU_09193;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;21;Pregrado
ALU_02234;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;5;M;23;Pregrado
ALU_09188;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;3;M;23;Pregrado
ALU_03814;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;26;Pregrado
ALU_03815;INGENIERIA ELECTRONICA E INFORMATICA;INGENIERIA DE MECATRONICA;2026-A;4;M;21;Pregrado
